ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_NUMBER,BRANCH_CODE,BALANCE,STATUS,OPENED_DATE,CREATED_AT
ACCT_00003632,CUST_001815,CHECKING,359697265,BR_08,191177.3,INACTIVE,2024-03-18,2026-09-20T15:49:40.238713
ACCT_00003633,CUST_001816,MONEY_MARKET,554650778,BR_10,86717.2,ACTIVE,2023-06-11,2026-09-20T15:49:40.238722
ACCT_00003634,CUST_001816,SAVINGS,350963145,BR_04,268676.01,ACTIVE,2023-06-14,2026-09-20T15:49:40.238725
ACCT_00003635,CUST_001816,SAVINGS,199713203,BR_14,32805.96,CLOSED,2022-04-02,2026-09-20T15:49:40.238728
ACCT_00003636,CUST_001817,MONEY_MARKET,826716299,BR_01,417903.75,ACTIVE,2022-03-31,2026-09-20T15:49:40.238737
ACCT_00003637,CUST_001818,CHECKING,401123040,BR_11,315499.96,ACTIVE,2024-12-27,2026-09-20T15:49:40.238747
ACCT_00003638,CUST_001818,CHECKING,506461429,BR_07,336706.44,CLOSED,2022-06-18,2026-09-20T15:49:40.238750
ACCT_00003639,CUST_001819,SAVINGS,540353882,BR_04,100865.72,INACTIVE,2022-11-09,2026-09-20T15:49:40.238759
ACCT_00003640,CUST_001820,MONEY_MARKET,749085442,BR_04,476140.76,INACTIVE,2025-06-20,2026-09-20T15:49:40.238769
ACCT_00003641,CUST_001820,SAVINGS,498279854,BR_02,469541.52,CLOSED,2023-09-08,2026-09-20T15:49:40.238772
ACCT_00003642,CUST_001820,SAVINGS,568344697,BR_15,306185.79,CLOSED,2026-06-06,2026-09-20T15:49:40.238776
ACCT_00003643,CUST_001821,SAVINGS,933273151,BR_13,181049.47,INACTIVE,2025-08-27,2026-09-20T15:49:40.238786
ACCT_00003644,CUST_001821,SAVINGS,367457666,BR_12,281053.8,INACTIVE,2023-02-28,2026-09-20T15:49:40.238789
ACCT_00003645,CUST_001821,CHECKING,695373815,BR_06,171828.35,INACTIVE,2025-02-17,2026-09-20T15:49:40.238792
ACCT_00003646,CUST_001822,SAVINGS,981748727,BR_14,10952.27,INACTIVE,2025-09-21,2026-09-20T15:49:40.238801
ACCT_00003647,CUST_001823,MONEY_MARKET,661633309,BR_13,310769.37,INACTIVE,2023-03-24,2026-09-20T15:49:40.238811
ACCT_00003648,CUST_001823,SAVINGS,614971107,BR_14,315814.48,ACTIVE,2025-03-30,2026-09-20T15:49:40.238814
ACCT_00003649,CUST_001823,MONEY_MARKET,558401861,BR_13,452163.15,INACTIVE,2025-01-18,2026-09-20T15:49:40.238817
ACCT_00003650,CUST_001824,CHECKING,446513598,BR_10,48153.45,INACTIVE,2024-05-14,2026-09-20T15:49:40.238826
ACCT_00003651,CUST_001824,SAVINGS,148105326,BR_05,229007.62,CLOSED,2023-09-15,2026-09-20T15:49:40.238829
ACCT_00003652,CUST_001825,CHECKING,140410901,BR_13,295999.74,CLOSED,2024-09-24,2026-09-20T15:49:40.238839
ACCT_00003653,CUST_001826,CHECKING,691072065,BR_09,474775.02,ACTIVE,2025-02-05,2026-09-20T15:49:40.238848
ACCT_00003654,CUST_001826,SAVINGS,894109265,BR_12,305299.25,INACTIVE,2022-11-25,2026-09-20T15:49:40.238851
ACCT_00003655,CUST_001827,MONEY_MARKET,565615555,BR_07,225041.94,CLOSED,2023-03-19,2026-09-20T15:49:40.238861
ACCT_00003656,CUST_001827,MONEY_MARKET,377255287,BR_08,8298.92,CLOSED,2026-01-15,2026-09-20T15:49:40.238864
ACCT_00003657,CUST_001828,MONEY_MARKET,789855263,BR_01,436104.07,INACTIVE,2023-05-13,2026-09-20T15:49:40.238873
ACCT_00003658,CUST_001828,CHECKING,191271843,BR_14,130505.04,INACTIVE,2026-03-06,2026-09-20T15:49:40.238876
ACCT_00003659,CUST_001829,CHECKING,914666750,BR_04,399230.56,INACTIVE,2022-03-05,2026-09-20T15:49:40.238886
ACCT_00003660,CUST_001830,SAVINGS,210197081,BR_06,196155.28,INACTIVE,2024-04-16,2026-09-20T15:49:40.238895
ACCT_00003661,CUST_001830,SAVINGS,881571976,BR_06,125.75,INACTIVE,2026-03-18,2026-09-20T15:49:40.238898
ACCT_00003662,CUST_001830,MONEY_MARKET,881653263,BR_09,211246.51,ACTIVE,2022-10-16,2026-09-20T15:49:40.238904
ACCT_00003663,CUST_001831,SAVINGS,627631129,BR_11,146336.33,CLOSED,2022-08-01,2026-09-20T15:49:40.238913
ACCT_00003664,CUST_001832,CHECKING,319483775,BR_05,347177.69,INACTIVE,2023-03-20,2026-09-20T15:49:40.238923
ACCT_00003665,CUST_001832,MONEY_MARKET,567010400,BR_10,258609.74,ACTIVE,2025-01-29,2026-09-20T15:49:40.238926
ACCT_00003666,CUST_001832,SAVINGS,915473388,BR_15,8417.76,INACTIVE,2022-04-04,2026-09-20T15:49:40.238929
ACCT_00003667,CUST_001833,SAVINGS,859575160,BR_10,395514.81,ACTIVE,2023-12-03,2026-09-20T15:49:40.238939
ACCT_00003668,CUST_001833,SAVINGS,433790545,BR_01,67943.64,CLOSED,2022-06-09,2026-09-20T15:49:40.238942
ACCT_00003669,CUST_001834,CHECKING,954059387,BR_09,217373.29,INACTIVE,2021-12-23,2026-09-20T15:49:40.238951
ACCT_00003670,CUST_001834,MONEY_MARKET,676663129,BR_10,83992.54,INACTIVE,2022-02-22,2026-09-20T15:49:40.238954
ACCT_00003671,CUST_001835,CHECKING,422834128,BR_01,422257.78,INACTIVE,2026-04-29,2026-09-20T15:49:40.238964
ACCT_00003672,CUST_001835,MONEY_MARKET,358468406,BR_09,161930.69,CLOSED,2023-11-21,2026-09-20T15:49:40.238967
ACCT_00003673,CUST_001836,MONEY_MARKET,285144943,BR_13,188258.4,INACTIVE,2023-10-03,2026-09-20T15:49:40.238976
ACCT_00003674,CUST_001836,CHECKING,775582258,BR_07,380319.51,ACTIVE,2023-09-27,2026-09-20T15:49:40.238979
ACCT_00003675,CUST_001837,SAVINGS,715222108,BR_04,379394.59,INACTIVE,2021-10-26,2026-09-20T15:49:40.238989
ACCT_00003676,CUST_001837,MONEY_MARKET,155588331,BR_11,192742.77,INACTIVE,2023-10-08,2026-09-20T15:49:40.238992
ACCT_00003677,CUST_001837,SAVINGS,337012088,BR_01,360073.2,ACTIVE,2026-07-08,2026-09-20T15:49:40.238994
ACCT_00003678,CUST_001838,CHECKING,571667883,BR_09,289094.99,CLOSED,2024-10-08,2026-09-20T15:49:40.239006
ACCT_00003679,CUST_001839,MONEY_MARKET,796345359,BR_04,866.74,INACTIVE,2023-01-13,2026-09-20T15:49:40.239015
ACCT_00003680,CUST_001840,SAVINGS,258301477,BR_15,434126.57,CLOSED,2023-11-23,2026-09-20T15:49:40.239025
ACCT_00003681,CUST_001840,SAVINGS,476108295,BR_09,188086.32,INACTIVE,2026-05-14,2026-09-20T15:49:40.239028
ACCT_00003682,CUST_001840,CHECKING,515850822,BR_06,207535.45,ACTIVE,2025-07-20,2026-09-20T15:49:40.239031
ACCT_00003683,CUST_001841,SAVINGS,331533041,BR_05,152091.89,INACTIVE,2025-06-15,2026-09-20T15:49:40.239041
ACCT_00003684,CUST_001841,MONEY_MARKET,739019669,BR_05,201542.87,CLOSED,2024-07-09,2026-09-20T15:49:40.239043
ACCT_00003685,CUST_001841,MONEY_MARKET,893226267,BR_12,122378.12,ACTIVE,2023-08-17,2026-09-20T15:49:40.239046
ACCT_00003686,CUST_001842,MONEY_MARKET,261640251,BR_04,111252.92,INACTIVE,2022-10-30,2026-09-20T15:49:40.239056
ACCT_00003687,CUST_001843,CHECKING,611936255,BR_12,421121.87,ACTIVE,2024-02-15,2026-09-20T15:49:40.239066
ACCT_00003688,CUST_001843,CHECKING,233178211,BR_15,223305.65,INACTIVE,2021-10-12,2026-09-20T15:49:40.239069
ACCT_00003689,CUST_001844,SAVINGS,595586415,BR_15,214061.02,CLOSED,2024-04-27,2026-09-20T15:49:40.239080
ACCT_00003690,CUST_001844,CHECKING,516745164,BR_04,471606.16,INACTIVE,2023-08-15,2026-09-20T15:49:40.239083
ACCT_00003691,CUST_001845,MONEY_MARKET,144173900,BR_09,307165.18,CLOSED,2023-03-31,2026-09-20T15:49:40.239093
ACCT_00003692,CUST_001845,SAVINGS,973722326,BR_08,132556.56,INACTIVE,2022-04-21,2026-09-20T15:49:40.239096
ACCT_00003693,CUST_001846,MONEY_MARKET,392718126,BR_11,143498.48,ACTIVE,2025-01-14,2026-09-20T15:49:40.239105
ACCT_00003694,CUST_001846,MONEY_MARKET,865429893,BR_06,69254.83,INACTIVE,2021-11-18,2026-09-20T15:49:40.239108
ACCT_00003695,CUST_001847,SAVINGS,905203911,BR_08,393627.02,ACTIVE,2022-06-01,2026-09-20T15:49:40.239118
ACCT_00003696,CUST_001848,SAVINGS,518000601,BR_08,210003.8,INACTIVE,2025-01-22,2026-09-20T15:49:40.239128
ACCT_00003697,CUST_001849,SAVINGS,261380876,BR_01,479152.96,INACTIVE,2024-04-11,2026-09-20T15:49:40.239137
ACCT_00003698,CUST_001850,SAVINGS,186454570,BR_05,298426.73,INACTIVE,2025-07-08,2026-09-20T15:49:40.239147
ACCT_00003699,CUST_001850,SAVINGS,194775843,BR_02,158613.32,INACTIVE,2022-05-05,2026-09-20T15:49:40.239150
ACCT_00003700,CUST_001851,MONEY_MARKET,934249863,BR_04,29791.55,CLOSED,2026-04-24,2026-09-20T15:49:40.239159
ACCT_00003701,CUST_001852,MONEY_MARKET,870546313,BR_01,285530.59,INACTIVE,2022-07-01,2026-09-20T15:49:40.239169
ACCT_00003702,CUST_001853,SAVINGS,500076911,BR_07,178598.46,CLOSED,2025-10-18,2026-09-20T15:49:40.239178
ACCT_00003703,CUST_001854,MONEY_MARKET,411927084,BR_12,131769.44,ACTIVE,2023-09-11,2026-09-20T15:49:40.239188
ACCT_00003704,CUST_001855,MONEY_MARKET,805690050,BR_07,182791.95,INACTIVE,2025-08-17,2026-09-20T15:49:40.239197
ACCT_00003705,CUST_001855,CHECKING,826744963,BR_03,470749.15,INACTIVE,2026-06-17,2026-09-20T15:49:40.239200
ACCT_00003706,CUST_001856,MONEY_MARKET,820595525,BR_13,6838.03,ACTIVE,2025-03-07,2026-09-20T15:49:40.239211
ACCT_00003707,CUST_001856,SAVINGS,131034525,BR_14,499769.92,CLOSED,2026-03-13,2026-09-20T15:49:40.239214
ACCT_00003708,CUST_001856,CHECKING,164349347,BR_12,122832.87,INACTIVE,2023-05-12,2026-09-20T15:49:40.239217
ACCT_00003709,CUST_001857,SAVINGS,985269889,BR_07,38990.54,CLOSED,2022-10-10,2026-09-20T15:49:40.239227
ACCT_00003710,CUST_001857,MONEY_MARKET,638872596,BR_10,295825.53,INACTIVE,2021-12-18,2026-09-20T15:49:40.239230
ACCT_00003711,CUST_001857,SAVINGS,186274942,BR_02,273854.52,CLOSED,2024-11-08,2026-09-20T15:49:40.239233
ACCT_00003712,CUST_001858,CHECKING,904099224,BR_08,393798.96,INACTIVE,2024-05-21,2026-09-20T15:49:40.239244
ACCT_00003713,CUST_001858,SAVINGS,182142091,BR_05,365110.1,INACTIVE,2024-02-15,2026-09-20T15:49:40.239248
ACCT_00003714,CUST_001858,SAVINGS,199868088,BR_09,321453.82,CLOSED,2024-05-07,2026-09-20T15:49:40.239251
ACCT_00003715,CUST_001859,SAVINGS,818257671,BR_01,140404.0,INACTIVE,2022-07-12,2026-09-20T15:49:40.239261
ACCT_00003716,CUST_001859,MONEY_MARKET,541961521,BR_07,335640.22,INACTIVE,2023-07-27,2026-09-20T15:49:40.239264
ACCT_00003717,CUST_001859,CHECKING,860391524,BR_10,8009.77,INACTIVE,2022-08-24,2026-09-20T15:49:40.239267
ACCT_00003718,CUST_001860,SAVINGS,533916321,BR_06,488977.59,CLOSED,2024-07-15,2026-09-20T15:49:40.239276
ACCT_00003719,CUST_001861,MONEY_MARKET,789239031,BR_10,33992.92,CLOSED,2025-09-19,2026-09-20T15:49:40.239286
ACCT_00003720,CUST_001862,CHECKING,842659360,BR_04,1904.09,ACTIVE,2023-06-02,2026-09-20T15:49:40.239295
ACCT_00003721,CUST_001862,MONEY_MARKET,299647059,BR_08,211464.25,INACTIVE,2021-11-04,2026-09-20T15:49:40.239298
ACCT_00003722,CUST_001862,CHECKING,438814661,BR_05,419104.13,CLOSED,2025-04-13,2026-09-20T15:49:40.239301
ACCT_00003723,CUST_001863,MONEY_MARKET,553474494,BR_03,457321.42,ACTIVE,2025-03-21,2026-09-20T15:49:40.239311
ACCT_00003724,CUST_001863,CHECKING,480698743,BR_02,108219.1,ACTIVE,2023-08-28,2026-09-20T15:49:40.239313
ACCT_00003725,CUST_001863,SAVINGS,503830476,BR_01,154232.66,INACTIVE,2024-02-10,2026-09-20T15:49:40.239316
ACCT_00003726,CUST_001864,CHECKING,692451326,BR_10,419020.45,INACTIVE,2024-02-04,2026-09-20T15:49:40.239326
ACCT_00003727,CUST_001865,MONEY_MARKET,637238907,BR_06,83913.04,INACTIVE,2024-12-17,2026-09-20T15:49:40.239335
ACCT_00003728,CUST_001865,SAVINGS,988643566,BR_03,1431.11,INACTIVE,2023-03-30,2026-09-20T15:49:40.239338
ACCT_00003729,CUST_001865,SAVINGS,402823100,BR_02,8441.84,CLOSED,2021-09-27,2026-09-20T15:49:40.239341
ACCT_00003730,CUST_001866,CHECKING,875249151,BR_04,391567.22,INACTIVE,2023-01-08,2026-09-20T15:49:40.239351
ACCT_00003731,CUST_001866,CHECKING,483700328,BR_02,268681.55,CLOSED,2022-10-25,2026-09-20T15:49:40.239354
ACCT_00003732,CUST_001866,MONEY_MARKET,910441201,BR_14,203203.0,INACTIVE,2021-10-11,2026-09-20T15:49:40.239357
ACCT_00003733,CUST_001867,SAVINGS,424749280,BR_02,101973.11,ACTIVE,2024-08-01,2026-09-20T15:49:40.239369
ACCT_00003734,CUST_001867,CHECKING,642757734,BR_11,94030.46,ACTIVE,2024-08-24,2026-09-20T15:49:40.239373
ACCT_00003735,CUST_001868,SAVINGS,310018939,BR_05,450360.93,INACTIVE,2022-04-23,2026-09-20T15:49:40.239383
ACCT_00003736,CUST_001868,SAVINGS,673927597,BR_14,39359.55,ACTIVE,2023-02-25,2026-09-20T15:49:40.239386
ACCT_00003737,CUST_001868,MONEY_MARKET,933030595,BR_09,182403.49,ACTIVE,2022-10-01,2026-09-20T15:49:40.239389
ACCT_00003738,CUST_001869,SAVINGS,690963169,BR_10,164001.39,CLOSED,2022-02-11,2026-09-20T15:49:40.239399
ACCT_00003739,CUST_001870,CHECKING,968491687,BR_10,261304.98,CLOSED,2022-11-03,2026-09-20T15:49:40.239408
ACCT_00003740,CUST_001870,CHECKING,283404909,BR_09,489605.14,INACTIVE,2024-08-12,2026-09-20T15:49:40.239411
ACCT_00003741,CUST_001870,MONEY_MARKET,218758081,BR_07,230411.7,CLOSED,2025-08-22,2026-09-20T15:49:40.239414
ACCT_00003742,CUST_001871,MONEY_MARKET,320690471,BR_14,48640.73,ACTIVE,2024-11-22,2026-09-20T15:49:40.239424
ACCT_00003743,CUST_001872,MONEY_MARKET,198461971,BR_09,445775.15,ACTIVE,2022-07-14,2026-09-20T15:49:40.239433
ACCT_00003744,CUST_001872,CHECKING,310537146,BR_09,32608.82,INACTIVE,2021-10-13,2026-09-20T15:49:40.239436
ACCT_00003745,CUST_001872,SAVINGS,303021597,BR_05,63654.92,CLOSED,2022-01-22,2026-09-20T15:49:40.239439
ACCT_00003746,CUST_001873,SAVINGS,268562642,BR_02,344599.78,INACTIVE,2023-06-02,2026-09-20T15:49:40.239449
ACCT_00003747,CUST_001874,MONEY_MARKET,360020221,BR_13,423511.14,CLOSED,2022-07-07,2026-09-20T15:49:40.239458
ACCT_00003748,CUST_001874,CHECKING,286174894,BR_02,257553.71,ACTIVE,2023-12-28,2026-09-20T15:49:40.239461
ACCT_00003749,CUST_001875,SAVINGS,197364663,BR_02,147931.9,INACTIVE,2026-02-22,2026-09-20T15:49:40.239471
ACCT_00003750,CUST_001876,CHECKING,190030521,BR_06,441338.65,INACTIVE,2024-08-09,2026-09-20T15:49:40.239480
ACCT_00003751,CUST_001877,CHECKING,167400710,BR_06,111806.16,ACTIVE,2026-04-23,2026-09-20T15:49:40.239490
ACCT_00003752,CUST_001878,SAVINGS,111019532,BR_08,220531.44,ACTIVE,2022-11-15,2026-09-20T15:49:40.239501
ACCT_00003753,CUST_001878,MONEY_MARKET,207168313,BR_15,23821.57,CLOSED,2024-05-09,2026-09-20T15:49:40.239505
ACCT_00003754,CUST_001879,MONEY_MARKET,689516020,BR_05,331855.53,INACTIVE,2024-11-05,2026-09-20T15:49:40.239516
ACCT_00003755,CUST_001879,SAVINGS,536773725,BR_12,419721.16,INACTIVE,2025-04-22,2026-09-20T15:49:40.239519
ACCT_00003756,CUST_001880,SAVINGS,449541965,BR_15,151857.56,CLOSED,2022-06-24,2026-09-20T15:49:40.239531
ACCT_00003757,CUST_001880,CHECKING,741706635,BR_10,49230.43,INACTIVE,2023-03-13,2026-09-20T15:49:40.239534
ACCT_00003758,CUST_001880,MONEY_MARKET,386582420,BR_06,76435.18,INACTIVE,2024-12-01,2026-09-20T15:49:40.239537
ACCT_00003759,CUST_001881,CHECKING,763705212,BR_15,366897.91,ACTIVE,2026-07-06,2026-09-20T15:49:40.239549
ACCT_00003760,CUST_001881,SAVINGS,212358004,BR_15,347417.84,INACTIVE,2023-01-17,2026-09-20T15:49:40.239553
ACCT_00003761,CUST_001881,SAVINGS,840905178,BR_10,46732.39,ACTIVE,2022-05-31,2026-09-20T15:49:40.239556
ACCT_00003762,CUST_001882,MONEY_MARKET,665256666,BR_11,66294.13,CLOSED,2025-03-27,2026-09-20T15:49:40.239567
ACCT_00003763,CUST_001882,CHECKING,959059825,BR_12,61836.6,CLOSED,2025-11-05,2026-09-20T15:49:40.239570
ACCT_00003764,CUST_001882,SAVINGS,985006827,BR_09,462535.11,ACTIVE,2022-10-14,2026-09-20T15:49:40.239573
ACCT_00003765,CUST_001883,MONEY_MARKET,970323808,BR_08,177984.24,CLOSED,2024-05-20,2026-09-20T15:49:40.239583
ACCT_00003766,CUST_001884,MONEY_MARKET,939842132,BR_07,417845.5,CLOSED,2022-04-09,2026-09-20T15:49:40.239592
ACCT_00003767,CUST_001885,CHECKING,132724417,BR_09,96857.02,INACTIVE,2023-11-09,2026-09-20T15:49:40.239602
ACCT_00003768,CUST_001885,MONEY_MARKET,958597195,BR_15,354237.37,CLOSED,2026-08-14,2026-09-20T15:49:40.239604
ACCT_00003769,CUST_001886,SAVINGS,710640269,BR_04,69662.24,CLOSED,2023-02-01,2026-09-20T15:49:40.239615
ACCT_00003770,CUST_001887,SAVINGS,628577993,BR_03,380055.68,CLOSED,2023-02-14,2026-09-20T15:49:40.239626
ACCT_00003771,CUST_001887,SAVINGS,152781191,BR_12,100698.25,ACTIVE,2026-06-20,2026-09-20T15:49:40.239629
ACCT_00003772,CUST_001887,CHECKING,792980560,BR_11,231704.96,INACTIVE,2023-07-04,2026-09-20T15:49:40.239633
ACCT_00003773,CUST_001888,MONEY_MARKET,629725989,BR_12,64496.06,ACTIVE,2023-07-09,2026-09-20T15:49:40.239644
ACCT_00003774,CUST_001888,SAVINGS,231100258,BR_03,305069.1,ACTIVE,2024-12-25,2026-09-20T15:49:40.239648
ACCT_00003775,CUST_001889,CHECKING,870107397,BR_13,22443.48,CLOSED,2023-10-08,2026-09-20T15:49:40.239659
ACCT_00003776,CUST_001889,MONEY_MARKET,124769110,BR_12,464880.86,CLOSED,2023-09-30,2026-09-20T15:49:40.239663
ACCT_00003777,CUST_001890,CHECKING,965450537,BR_07,22054.52,CLOSED,2026-06-24,2026-09-20T15:49:40.239674
ACCT_00003778,CUST_001890,CHECKING,949646442,BR_15,415893.59,INACTIVE,2026-07-26,2026-09-20T15:49:40.239678
ACCT_00003779,CUST_001891,SAVINGS,422590594,BR_15,238605.33,INACTIVE,2022-02-16,2026-09-20T15:49:40.239688
ACCT_00003780,CUST_001891,SAVINGS,843662896,BR_10,483022.88,ACTIVE,2022-08-12,2026-09-20T15:49:40.239691
ACCT_00003781,CUST_001892,CHECKING,376140252,BR_14,41807.45,CLOSED,2022-07-21,2026-09-20T15:49:40.239701
ACCT_00003782,CUST_001892,MONEY_MARKET,642303462,BR_06,217882.23,CLOSED,2025-03-08,2026-09-20T15:49:40.239705
ACCT_00003783,CUST_001892,CHECKING,137878567,BR_02,450299.97,INACTIVE,2023-02-14,2026-09-20T15:49:40.239708
ACCT_00003784,CUST_001893,SAVINGS,964640420,BR_03,110356.74,CLOSED,2023-11-18,2026-09-20T15:49:40.239720
ACCT_00003785,CUST_001893,MONEY_MARKET,646168564,BR_15,255274.16,CLOSED,2024-07-02,2026-09-20T15:49:40.239723
ACCT_00003786,CUST_001894,SAVINGS,848673952,BR_15,488325.35,CLOSED,2021-12-27,2026-09-20T15:49:40.239734
ACCT_00003787,CUST_001894,CHECKING,179530865,BR_04,194737.48,ACTIVE,2024-04-20,2026-09-20T15:49:40.239737
ACCT_00003788,CUST_001895,CHECKING,248232294,BR_14,295829.94,ACTIVE,2026-02-02,2026-09-20T15:49:40.239746
ACCT_00003789,CUST_001895,MONEY_MARKET,307800896,BR_09,191157.06,INACTIVE,2023-12-08,2026-09-20T15:49:40.239749
ACCT_00003790,CUST_001895,MONEY_MARKET,397527636,BR_11,376642.8,ACTIVE,2022-05-31,2026-09-20T15:49:40.239752
ACCT_00003791,CUST_001896,MONEY_MARKET,116561169,BR_04,254518.97,ACTIVE,2024-10-16,2026-09-20T15:49:40.239761
ACCT_00003792,CUST_001896,CHECKING,915966459,BR_12,365165.11,CLOSED,2023-05-08,2026-09-20T15:49:40.239764
ACCT_00003793,CUST_001896,SAVINGS,883673320,BR_04,280103.73,CLOSED,2023-06-12,2026-09-20T15:49:40.239767
ACCT_00003794,CUST_001897,SAVINGS,178831808,BR_10,355677.83,ACTIVE,2025-03-08,2026-09-20T15:49:40.239777
ACCT_00003795,CUST_001897,SAVINGS,968527300,BR_10,365565.39,INACTIVE,2025-05-01,2026-09-20T15:49:40.239780
ACCT_00003796,CUST_001898,SAVINGS,237595514,BR_09,119760.31,INACTIVE,2026-02-12,2026-09-20T15:49:40.239790
ACCT_00003797,CUST_001898,MONEY_MARKET,538987950,BR_08,107604.93,ACTIVE,2022-01-15,2026-09-20T15:49:40.239793
ACCT_00003798,CUST_001899,SAVINGS,882449471,BR_04,63134.68,CLOSED,2024-06-06,2026-09-20T15:49:40.239803
ACCT_00003799,CUST_001899,SAVINGS,108403679,BR_13,278340.94,CLOSED,2022-05-20,2026-09-20T15:49:40.239806
ACCT_00003800,CUST_001899,MONEY_MARKET,533804693,BR_14,313432.07,CLOSED,2022-04-27,2026-09-20T15:49:40.239809
ACCT_00003801,CUST_001900,SAVINGS,508019579,BR_12,330448.68,CLOSED,2025-09-14,2026-09-20T15:49:40.239818
ACCT_00003802,CUST_001900,SAVINGS,931396536,BR_11,469636.61,CLOSED,2022-12-02,2026-09-20T15:49:40.239821
ACCT_00003803,CUST_001901,CHECKING,664291201,BR_15,82458.34,CLOSED,2026-08-18,2026-09-20T15:49:40.239831
ACCT_00003804,CUST_001902,MONEY_MARKET,334434121,BR_03,122810.12,ACTIVE,2026-05-28,2026-09-20T15:49:40.239840
ACCT_00003805,CUST_001903,MONEY_MARKET,652160162,BR_06,213604.25,CLOSED,2024-12-19,2026-09-20T15:49:40.239850
ACCT_00003806,CUST_001903,MONEY_MARKET,993141822,BR_07,242530.74,INACTIVE,2023-01-21,2026-09-20T15:49:40.239853
ACCT_00003807,CUST_001904,MONEY_MARKET,119834267,BR_10,474550.12,INACTIVE,2024-10-27,2026-09-20T15:49:40.239863
ACCT_00003808,CUST_001904,MONEY_MARKET,334946399,BR_08,486785.65,CLOSED,2025-01-24,2026-09-20T15:49:40.239866
ACCT_00003809,CUST_001905,SAVINGS,992226732,BR_10,237524.45,ACTIVE,2026-03-12,2026-09-20T15:49:40.239877
ACCT_00003810,CUST_001905,CHECKING,483770585,BR_11,100412.99,INACTIVE,2024-10-30,2026-09-20T15:49:40.239881
ACCT_00003811,CUST_001905,SAVINGS,834094814,BR_13,354588.72,CLOSED,2023-02-11,2026-09-20T15:49:40.239884
ACCT_00003812,CUST_001906,MONEY_MARKET,851640984,BR_10,244323.5,CLOSED,2022-08-31,2026-09-20T15:49:40.239895
ACCT_00003813,CUST_001907,SAVINGS,193400066,BR_11,32278.57,CLOSED,2025-01-02,2026-09-20T15:49:40.239905
ACCT_00003814,CUST_001907,MONEY_MARKET,514219219,BR_11,443672.56,ACTIVE,2024-03-27,2026-09-20T15:49:40.239908
ACCT_00003815,CUST_001908,SAVINGS,916701932,BR_02,419531.33,CLOSED,2025-12-23,2026-09-20T15:49:40.239919
ACCT_00003816,CUST_001908,MONEY_MARKET,764451451,BR_08,212257.95,INACTIVE,2025-05-20,2026-09-20T15:49:40.239922
ACCT_00003817,CUST_001909,MONEY_MARKET,536217455,BR_06,393586.47,ACTIVE,2022-05-03,2026-09-20T15:49:40.239933
ACCT_00003818,CUST_001909,SAVINGS,936068779,BR_11,217971.56,ACTIVE,2023-03-18,2026-09-20T15:49:40.239936
ACCT_00003819,CUST_001910,SAVINGS,668426481,BR_10,213441.29,CLOSED,2026-08-05,2026-09-20T15:49:40.239946
ACCT_00003820,CUST_001910,CHECKING,707442086,BR_04,175546.11,CLOSED,2022-01-19,2026-09-20T15:49:40.239949
ACCT_00003821,CUST_001911,CHECKING,996649844,BR_02,198061.69,ACTIVE,2021-12-11,2026-09-20T15:49:40.239958
ACCT_00003822,CUST_001912,CHECKING,914541546,BR_12,163707.78,INACTIVE,2022-12-25,2026-09-20T15:49:40.239968
ACCT_00003823,CUST_001913,CHECKING,285276246,BR_15,140462.85,ACTIVE,2023-09-13,2026-09-20T15:49:40.239979
ACCT_00003824,CUST_001913,SAVINGS,915318522,BR_09,395960.96,ACTIVE,2024-12-04,2026-09-20T15:49:40.239982
ACCT_00003825,CUST_001913,MONEY_MARKET,744462414,BR_03,239850.72,INACTIVE,2023-07-15,2026-09-20T15:49:40.239985
ACCT_00003826,CUST_001914,MONEY_MARKET,774771058,BR_09,383169.49,INACTIVE,2022-12-19,2026-09-20T15:49:40.239995
ACCT_00003827,CUST_001915,CHECKING,188919422,BR_13,316920.81,CLOSED,2026-06-14,2026-09-20T15:49:40.240004
ACCT_00003828,CUST_001915,SAVINGS,108704457,BR_13,102070.24,INACTIVE,2023-07-15,2026-09-20T15:49:40.240007
ACCT_00003829,CUST_001915,CHECKING,177298097,BR_14,427180.69,ACTIVE,2024-03-06,2026-09-20T15:49:40.240010
ACCT_00003830,CUST_001916,CHECKING,502361074,BR_13,440584.03,INACTIVE,2024-05-24,2026-09-20T15:49:40.240020
ACCT_00003831,CUST_001916,MONEY_MARKET,621806732,BR_02,464279.09,INACTIVE,2025-03-05,2026-09-20T15:49:40.240023
ACCT_00003832,CUST_001916,SAVINGS,547566590,BR_15,7984.68,ACTIVE,2023-05-10,2026-09-20T15:49:40.240027
ACCT_00003833,CUST_001917,SAVINGS,143919167,BR_10,445276.42,INACTIVE,2021-11-03,2026-09-20T15:49:40.240038
ACCT_00003834,CUST_001918,MONEY_MARKET,985509949,BR_07,316532.73,ACTIVE,2023-11-10,2026-09-20T15:49:40.240051
ACCT_00003835,CUST_001918,CHECKING,151623165,BR_11,166445.7,ACTIVE,2024-06-03,2026-09-20T15:49:40.240055
ACCT_00003836,CUST_001919,SAVINGS,770069531,BR_10,31576.96,CLOSED,2022-10-07,2026-09-20T15:49:40.240065
ACCT_00003837,CUST_001919,CHECKING,862998088,BR_09,410523.73,INACTIVE,2024-05-06,2026-09-20T15:49:40.240068
